,created_at,id,text
297,Wed Apr 29 22:57:39 +0000 2020,1255632368888541189,"@elonmusk Hey Elon, Tesla owner/shareholder here. Speaking for many in the community: Maybe shut the fuck up about… https://t.co/icrBp6jPvz"
298,Wed Apr 29 23:16:31 +0000 2020,1255637115943022592,@elonmusk @PPathole Great call señor Musk. Not! Love your cars and I fight for the Tesla brand cause it rocks but e… https://t.co/PW7uhldZI8
299,Wed Apr 29 23:43:16 +0000 2020,1255643845758418944,@elonmusk Hopefully you don’t measure the value of a life depending on how many Tesla that person can purchase. Ple… https://t.co/RRAxHs6Hnv
300,Thu Apr 30 15:42:24 +0000 2020,1255885222014357504,"@elonmusk Elon, send out a new tweet listing the key safety precautions Tesla will make if it were to re-open Fremo… https://t.co/u5fPeaS5C0"
301,Thu Apr 30 15:50:34 +0000 2020,1255887275793113090,@elonmusk #ElonMusk is a profit predator dude doesn’t care about the people dying. He only cares about Tesla’s health. #COVID__19
302,Thu Apr 30 16:49:16 +0000 2020,1255902047318179841,@elonmusk Wow I didn’t realize you are such an evil prick. But I have read your Tesla factories are like sweatshops… https://t.co/zPosheZ8wC
303,Thu Apr 30 17:06:14 +0000 2020,1255906318549803008,"@elonmusk Once upon a time, many respected you, and applauded the work of Tesla and SpaceX. No more. Calling the st… https://t.co/QEqfqu4WfJ"
304,Thu Apr 30 17:56:15 +0000 2020,1255918906155208704,"@elonmusk Elon, send out a new tweet listing the key safety precautions Tesla will make if it were to re-open Fremo… https://t.co/hwR61gpEgX"
305,Thu Apr 30 17:59:46 +0000 2020,1255919788225789953,@elonmusk You are so disappointing right now. But not everybody bats a thousand. The stuff you are saying about COV… https://t.co/jHmeYhJK2C
306,Thu Apr 30 18:41:28 +0000 2020,1255930285184520192,"@elonmusk (Note, I have been and am a huge fan, have lots of Tesla stock.) However, explain this:
https://t.co/noZcJdoyYw"
307,Thu Apr 30 18:48:51 +0000 2020,1255932141059407872,"@elonmusk Shame on you for your ""fascist"" comment.  I have been actively looking at purchasing a Tesla.   No more.… https://t.co/jIjStgDcf6"
308,Thu Apr 30 20:30:48 +0000 2020,1255957798418071552,"@elonmusk Hi @elonmusk 
 Impressed with @Tesla @SpaceX so ordered a Tesla in Jan. No idea when it will arrive as it… https://t.co/vXJrBxcFUu"
309,Thu Apr 30 21:28:13 +0000 2020,1255972247329804294,@elonmusk @JamesOKeefeIII Elon for the better of you and those who use Twitter right now: please just tweet about T… https://t.co/jeDHPWmxcE
310,Thu Apr 30 21:30:58 +0000 2020,1255972938966355969,"@elonmusk Dude just shut TF up!! Nobody cares about your Tesla factory right now! 

My cousin was fine before covid… https://t.co/r9G5leSNco"
311,Thu Apr 30 21:48:07 +0000 2020,1255977257417482240,@elonmusk The fact that gross mortality has increased *far* more than the official COVID count makes this line of a… https://t.co/bkbS6RT9jV
312,Thu Apr 30 21:53:54 +0000 2020,1255978711288971264,"@elonmusk @JamesOKeefeIII You need to stop. You're worried about your money and that's ok, just be honest about it.… https://t.co/U65r66v8i6"
313,Thu Apr 30 22:13:58 +0000 2020,1255983760203538433,@elonmusk Elon I wish you’d stop worrying about @Tesla and think of all the Americans people who’d end of dying tha… https://t.co/gUr55X8hR2
314,Fri May 01 01:55:31 +0000 2020,1256039517523456001,"@elonmusk @JamesOKeefeIII As a (Tesla driving) hospitalist who has treated tons of COVID-19 cases, I can tell you t… https://t.co/Q9Fc7lRyoa"
315,Fri May 01 02:10:57 +0000 2020,1256043401297883137,@elonmusk @The_UNLEASHD @casper5803 @coherentstates Elon. If an AI /ML algorithm be written to segregate the deaths… https://t.co/lqZelDRfJM
316,Fri May 01 02:21:10 +0000 2020,1256045969847836674,"@elonmusk I LOVE what Tesla and SpaceX are doing, but you clearly don't have any biological sciences or medical edu… https://t.co/otp2c7gZhR"
317,Fri May 01 02:22:04 +0000 2020,1256046198227701761,@elonmusk Fox News guy huh? You're clearly ignorant on health care. COVID is causing people w/ other conditions to… https://t.co/7V05JaEfap
318,Fri May 01 02:39:30 +0000 2020,1256050585473699841,"@elonmusk Whatever the case is in terms of Covid lockdowns, there’s a bigger question as to why, when you’ve got su… https://t.co/o0fj1W4q9a"
319,Fri May 01 03:02:50 +0000 2020,1256056455821578240,"@elonmusk recent insane covid-19 comments really fucked Tesla &amp; @SpaceX for me, won’t be buying ANY @tesla products… https://t.co/JmYVJd835B"
320,Fri May 01 06:08:38 +0000 2020,1256103216611160064,"@elonmusk I admire what you have accomplished with Tesla, however as a healthcare professional caring firsthand for… https://t.co/gLdSYn7Xoi"
321,Fri May 01 06:36:22 +0000 2020,1256110195417243652,"@elonmusk COVID protestors found an unexpected ""ally' in Elon and a sudden interest in electric cars. ""I should act… https://t.co/wAmXVbgZkE"
322,Fri May 01 10:48:33 +0000 2020,1256173657765937152,@elonmusk @TheRightMelissa When i order a Tesla roof and hone battery there won’t be any reason to guess why. Covid… https://t.co/EDKMNEainl
323,Fri May 01 11:22:31 +0000 2020,1256182205698768897,@elonmusk Electrek: Poll: Have Elon Musk’s COVID-19 shutdown comments affected your opinion of Tesla?.… https://t.co/520tEjVRPZ
324,Fri May 01 12:54:05 +0000 2020,1256205249041309696,"@elonmusk  says shelter-in-place orders during COVID-19 are ‘fascist’.
https://t.co/oUqM4tMHJV via @Verge"
325,Fri May 01 13:18:17 +0000 2020,1256211339539873794,@elonmusk Just a thought from an LR RW early adopter of my most amazing Tesla Model 3.  (Ruby) &lt;3  How about offeri… https://t.co/buKOEYATPX
326,Fri May 01 15:26:14 +0000 2020,1256243540247674881,"@elonmusk Thanks a lot, dick.

Between your Covid-19 positions and now this, maybe it's time you let adults run Tesla."
327,Fri May 01 15:29:38 +0000 2020,1256244397714350080,@elonmusk is either malfunctioning or high AF. #tesla #MayDay2020 #MayDay #COVID__19 https://t.co/OidxV8rg2v
328,Fri May 01 15:30:41 +0000 2020,1256244661733085185,"@elonmusk @DMC_Ryan As a Tesla fan, it is sad how Elon has gone off his rocker during this COVID pandemic.  I've lo… https://t.co/ItCeNJkcc2"
329,Fri May 01 15:38:57 +0000 2020,1256246741474480129,@elonmusk My dog has covid. A shout out would be appreciative. She also has worms. Her name is Tesla
330,Fri May 01 15:43:42 +0000 2020,1256247936364642304,@elonmusk Shut the hell up @elonmusk. You sound like an unsympathetic rich billionaire a**hole. I have a Tesla m3.… https://t.co/9SeJkLg82K
331,Fri May 01 15:44:25 +0000 2020,1256248116170407949,@elonmusk Hey Elon you’ve been very successful in biz using science as a foundation but diatribes against pub-healt… https://t.co/pnVqjudiVD
332,Fri May 01 15:46:12 +0000 2020,1256248564671528961,@elonmusk Can I have something you don't want? I need money for surgery next week &amp; have 5 kids but I'm in bed with… https://t.co/NeC3sZ5kFR
333,Fri May 01 15:57:50 +0000 2020,1256251490664136704,"@elonmusk @Tesla, Dude, be careful, speak your mind but know your audience, You’ve created a great set of companies… https://t.co/heCfhktJRX"
334,Fri May 01 16:03:29 +0000 2020,1256252914294611971,@elonmusk There are Tesla employees whose retirements depend on stock. You shouldn’t be so erratic because you’re n… https://t.co/Wf9oP6vhmA
335,Fri May 01 16:09:38 +0000 2020,1256254464119525376,@elonmusk Any extra Tesla’s you are willing to let go of? 😅 i was supposed to graduate next month but due to covid… https://t.co/QKrhGLfP7C
336,Fri May 01 16:14:56 +0000 2020,1256255794812555266,@elonmusk Initially you were the one who said covid is shit and all tesla operations in China are on
337,Fri May 01 16:30:41 +0000 2020,1256259758706827264,"@elonmusk @O2SupremeVermin @Grimezsz Oh man.  Elon you must be under crazy stress. 

Launching humans in a few week… https://t.co/XDzKyjRMsa"
338,Fri May 01 17:22:25 +0000 2020,1256272776656191489,"@elonmusk I would love a Tesla car or truck!! I’m broke since I have basically zero income due to COVID-19, but if… https://t.co/kijbGzroQ6"
339,Fri May 01 17:25:40 +0000 2020,1256273595233382400,"@elonmusk I can accept your Tesla, please. Before get covid-19."
340,Fri May 01 17:31:32 +0000 2020,1256275073872261120,"@elonmusk Ah, Elon Musk who only a few short weeks ago said there would be ZERO Covid cases in the US by May 1st.… https://t.co/ACdppBKemS"
341,Fri May 01 17:36:45 +0000 2020,1256276385125015554,"@elonmusk  backing REAL science's stance regarding Covid-19!! Tweets"" Tesla stock is too high imo."" Does this to re… https://t.co/Gj8Qg8silu"
342,Fri May 01 17:51:16 +0000 2020,1256280037751353344,@elonmusk Why didn't you say this to Chinese Government when they locked down Wuhan. That measure actually helped s… https://t.co/CuPb32XYmm
343,Fri May 01 18:02:38 +0000 2020,1256282899055349760,"@elonmusk Well he is right and not only Tesla, all the blue chips are overpriced now, we are still in covid-19 and… https://t.co/mwy83fklQ3"
344,Fri May 01 18:13:54 +0000 2020,1256285736908853250,@elonmusk @Grimezsz Well start an electrical Uber up then while in lockdown. One that reads people’s and temps and… https://t.co/Ou8xFHmhQC
345,Fri May 01 18:44:19 +0000 2020,1256293388363591681,"@elonmusk Here's another lie: by following SCIENCE-BASED social distancing, one is giving up one's ""freedom."" BTW,… https://t.co/fGsBG3PkOD"
346,Fri May 01 18:44:29 +0000 2020,1256293432231788544,"@elonmusk Here's another lie: by following SCIENCE-BASED social distancing, one is giving up one's ""freedom."" BTW,… https://t.co/NUCtwS1Rck"
347,Fri May 01 18:44:48 +0000 2020,1256293509964812289,"@elonmusk BTW, EM, if u don't mind, please stop moronic statements that devalue my Tesla stock. MY FAMILY DEPENDS O… https://t.co/tfeHv6XfAL"
348,Fri May 01 18:45:05 +0000 2020,1256293580781391873,"@elonmusk EM big lie today: by following SCIENCE-BASED social distancing, one is giving up one's ""freedom."" BTW, EM… https://t.co/n3OVEjlEO9"
349,Fri May 01 18:48:42 +0000 2020,1256294491755077638,"@elonmusk please tell me your account is hacked? 😔 

#ElonMusk #tesla #SpaceX #COVID__19 #coronavirus… https://t.co/T9vnwTW18W"
350,Fri May 01 19:55:10 +0000 2020,1256311218261782528,"@ElonMusk Tries to Stop Reporter's Covid-19 Question During NASA Call, Saying 'Move On' 🖕🏽👎🏽

@nytimes… https://t.co/SxJaJqYZj3"
351,Fri May 01 20:13:45 +0000 2020,1256315895166582784,@elonmusk here’s a thought: create a subsidiary Co of Tesla that helps you and others adapt their facilities to be… https://t.co/mi1iY70ow0
352,Fri May 01 20:51:14 +0000 2020,1256325330601562112,@elonmusk @Tesla Your account seems to be hacked or under covid-19 stress. For a constructive positive drive reopen… https://t.co/ZtCpCN904Q
353,Fri May 01 21:10:27 +0000 2020,1256330165237346305,@elonmusk is as F**KED up as trump these days. GREEDY GREEDY GREEDY Ba$tARD. Should BOYCOTT #TESLA https://t.co/GFTOjb0qjr
354,Sat May 02 00:22:48 +0000 2020,1256378570768887808,@ElonMusk @SpaceX @Tesla Since Covid-19 pandemic your net worth has increased nearly $6 billion.  Super gross! YOU… https://t.co/ndN1E0wa12
355,Sat May 02 00:30:17 +0000 2020,1256380453319331840,@elonmusk @RationalEtienne @Alfzeta Musk is a guy who thinks that a person who gets Covid-19 should die happy knowi… https://t.co/zOQG78pK93
356,Sat May 02 01:26:55 +0000 2020,1256394706553982982,"@elonmusk Former Tesla employee here, never been so happy not to work there anymore after seeing all this. I have w… https://t.co/zcfOuNXouP"
357,Sat May 02 02:34:18 +0000 2020,1256411663554641920,@elonmusk Some may think your Deus Ex profile is an innuendo toward the current COVID situation...but the truth is… https://t.co/QpeR00XLDZ
358,Sat May 02 04:19:13 +0000 2020,1256438065742127104,"@elonmusk Covid-19 brought on some hard times to my family. Almost 2 months and no unemployment, robbed of civil li… https://t.co/0A6dkr27EQ"
359,Sat May 02 04:25:22 +0000 2020,1256439615919026176,"@elonmusk are you planning a trip to Mars? And if you are can I join #ElonMusk #ALLINCHALLENGE #tesla  
#teslastock… https://t.co/FEX3HKNzy2"
360,Sat May 02 05:16:24 +0000 2020,1256452456537403392,"@elonmusk makes me respect him more and more everyday. Not only it’s the man behind SpaceX and Tesla, he is also on… https://t.co/WwzDZNuHxZ"
361,Sat May 02 05:29:18 +0000 2020,1256455704640020480,@elonmusk Did COVID-19 infected your head? You can’t think straight anymore. Take a break and stop tweeting before… https://t.co/Q9hjYLhAbC
362,Sat May 02 09:00:25 +0000 2020,1256508835654545409,"@elonmusk National ENQ News Post Lockdown Pandemic
https://t.co/C3aJ6HRnao #national #enq #coronavirusinusa… https://t.co/9lO3E5hLvS"
363,Sat May 02 09:04:48 +0000 2020,1256509937301303299,@elonmusk Thanks to Covid-19.Everybody needs time to relax&amp;recover. Covid-19 gives time for earth to relax. Our onl… https://t.co/rbRIr57tms
364,Sat May 02 09:28:58 +0000 2020,1256516018492583937,@elonmusk You just alienated all your stockholders many of which are Tesla auto owners and potential auto owners.… https://t.co/Kl57RSd7sm
365,Sat May 02 11:32:49 +0000 2020,1256547188047523840,"@elonmusk Stock price went down 10% or more.
Alot more people buy tesla stock at it's low, because of this the comp… https://t.co/iN847Z57Pi"
366,Sat May 02 12:21:20 +0000 2020,1256559397410570240,"@elonmusk You have no soul #ElonMusk ,you have deep  pockets and a big mouth. You're a disgrace and #COVIDIOTS Nr1… https://t.co/6DaNclV2gh"
367,Sat May 02 14:15:50 +0000 2020,1256588211079376898,"@elonmusk Elon, been a fan your entire career. Long before you became famous. Day one on Tesla i became a fan, stil… https://t.co/qhrgUP1jzW"
368,Sat May 02 19:33:01 +0000 2020,1256668031289372672,"@elonmusk
@Tesla
@kimbal

Great.
 https://t.co/JKmXgTmZxD

 I hope for a radical change.

 I'm more afraid that it… https://t.co/AJNEDqg6Po"
369,Sat May 02 19:43:22 +0000 2020,1256670638678380544,@elonmusk @thirdrowtesla @elonmusk the pressure to reopen will increase immensely with showing the world what the s… https://t.co/gFLQHGtlgu
370,Sat May 02 19:58:10 +0000 2020,1256674362150621185,@elonmusk Will you launch #Tesla  in #India after #COVID__19  ?
371,Sat May 02 20:04:39 +0000 2020,1256675995551236097,"@elonmusk My next daily driver was going to be a Tesla. Based on your behavior since Covid-19, I can’t support Tesl… https://t.co/QfQOegKAyQ"
372,Sat May 02 21:28:00 +0000 2020,1256696967977209858,@elonmusk 👍🏻 look at what you’re doing with your Tesla supposedly flying around in space. I don’t know if I should… https://t.co/LLFeJSLEwh
373,Sat May 02 21:51:46 +0000 2020,1256702952208846848,@elonmusk GOT BALLS! Best Invention for Tesla Fans. Or anybody. #Tesla #SpaceX #earthquake #SaturdayThoughts… https://t.co/1Gv3RdP6S8
374,Sun May 03 00:05:32 +0000 2020,1256736614014803968,@elonmusk is a deep state freemasonry fake- #tesla #COVID__19 https://t.co/CTU8J18EDi
375,Sun May 03 00:38:00 +0000 2020,1256744786607906816,@elonmusk I could really use a house if you're into charity or that kind of thing.  Got stuck back at my parents pl… https://t.co/qMgmlso79V
376,Sun May 03 01:52:23 +0000 2020,1256763503752421377,"@elonmusk Great song ! My dream is to have a Tesla but I’m broke and now with covid-19 less , wish can @elonmusk give me one 😩"
377,Sun May 03 07:51:18 +0000 2020,1256853829649338368,"@elonmusk @elonmusk @Tesla elon, it seems like this covid-19 crisis and stumbling would economy will take time to b… https://t.co/7a0jKd1jHd"
378,Sun May 03 08:57:43 +0000 2020,1256870540456968195,@elonmusk Yeah make a new tesla model called the vaccine where it interactively tracks down covid 19 symptoms and runs people over
379,Sun May 03 09:11:08 +0000 2020,1256873919849484289,@elonmusk @cleantechnica I just read the article on your stance previously on Tesla’s valuation. I realized althoug… https://t.co/6XuNPt1WNr
380,Sun May 03 13:18:54 +0000 2020,1256936269642432513,@elonmusk You can stop the spread by making your next car purchase a TESLA. I just did! Statistics show that COVID… https://t.co/3Cds0XPjMo
381,Sun May 03 19:22:14 +0000 2020,1257027705297530880,@elonmusk Do us a favor and catch covid-19 @elonmusk. Would be great PR for @Tesla if you were dying and heroically refused a ventilator.
382,Mon May 04 00:51:23 +0000 2020,1257110540431712256,"@elonmusk This kind of  update should be there in tesla. Covid 19 area detector. Love detector.washroom,nearby gas… https://t.co/zVqlvCyr1E"
383,Mon May 04 02:09:15 +0000 2020,1257130136178176001,@elonmusk Where would I go to get the Tesla driving experience?  My now 8 yr old is obsessed and always asks when w… https://t.co/LnCg2UOySr
384,Tue May 05 00:43:58 +0000 2020,1257471063983894538,"@elonmusk due to the covid situation, @tesla should consider extending the expiry date for supercharger miles we received for referrals?"
385,Tue May 05 03:47:33 +0000 2020,1257517260907991040,@elonmusk @Gaelic_Neilson will be called Covid Tesla Musk
386,Tue May 05 04:03:54 +0000 2020,1257521376405024769,"@elonmusk Because of Covid-19, majority of Tesla owners are and will not be going out for long drives. Tesla owners… https://t.co/Pyv2DjIHPV"
387,Tue May 05 20:58:04 +0000 2020,1257776600004861953,"@elonmusk @slashdot If a Tesla catches fire and kills the driver who tested positive for covid-19, what's the cause of death?"
388,Tue May 05 22:35:05 +0000 2020,1257801013492420608,@elonmusk #COVID19 Hi. I do not understand your crusade against fight with COVID. It's like you would be Ford in 20… https://t.co/5k5KGVL2kJ
389,Tue May 05 23:57:32 +0000 2020,1257821764052271104,@elonmusk in light of the covid 19 crisis can we please get a free model 3 power upgrade? Thanks in advance! @Tesla @Model3Tesla
390,Wed May 06 00:43:50 +0000 2020,1257833415543488515,"@elonmusk EVER INCREASING FINANCIAL SERVICES

5/05/20

MR. ELON MUSK
FOUNDER
TESLA, INC.
Palo Alto CA

Dear Mr. Elo… https://t.co/VVTcB6mMnk"
391,Wed May 06 13:06:24 +0000 2020,1258020290409443328,"@elonmusk You know what would make the second half of 2020 better?

Tesla dedicating all their research capabilitie… https://t.co/X8h5yzEUTF"
392,Wed May 06 19:37:57 +0000 2020,1258118824840138752,"@elonmusk I just lost my job to Covid (for real)
Can you give me 1 mil post your 700 mil payday please?
I promise t… https://t.co/mfbnSfksXV"
393,Thu May 07 02:37:27 +0000 2020,1258224396256370688,"@elonmusk @thirdrowtesla I’m really good in IT networks and security, worked for Telecom and Vodafone, but not an e… https://t.co/NaERx7wwfc"
394,Thu May 07 06:58:30 +0000 2020,1258290094076723203,@elonmusk ok ok probably been recommended to you already but how about Tesla gurus make the ultimate anti Covid pro… https://t.co/b9bwQkf4gZ
395,Thu May 07 14:07:32 +0000 2020,1258398062893862912,"@elonmusk Hi @elonmusk, I have lost my internship due to Covid-19. Can I work on this as a software engineering intern at Tesla? 😅"
396,Thu May 07 18:18:50 +0000 2020,1258461304651563008,"@elonmusk COVID testing for all in 2nd half 2020

Would like to see what safety procedures Fremont will have in pla… https://t.co/WGkAkQc4n1"
397,Thu May 07 21:55:34 +0000 2020,1258515844885172225,"@elonmusk @Johnnaaaaaaaaaa @EvaFoxU @Tesla Elon, Question. You do realize that the covid was Siri’s simulation to s… https://t.co/eML90Wb58u"
398,Thu May 07 22:29:11 +0000 2020,1258524307312926721,@elonmusk @Godmiller1 @Johnnaaaaaaaaaa @EvaFoxU @Tesla more mask to fight covid-19 in Nigeria #support @elonmusk https://t.co/9EOjFlBqK9
399,Fri May 08 23:25:33 +0000 2020,1258900881233178624,@elonmusk Hollywood says soooooooo much you must like camping make Tesla motorhome and trailer .They are needed for covid emergency services
400,Sat May 09 17:57:16 +0000 2020,1259180651657539590,"@elonmusk Elon, Move Tesla to Texas if you must, and as a Texan transplant, I’d say go for it...  If it makes busin… https://t.co/PCMQuGf7P3"
401,Sat May 09 18:02:53 +0000 2020,1259182066484359168,@elonmusk @GerberKawasaki @thirdrowtesla Tesla has done more to protect environment and health than anyone else in… https://t.co/rTb5zq9WX9
402,Sat May 09 18:36:29 +0000 2020,1259190522008256514,@elonmusk @teslaownersSV @GerberKawasaki @thirdrowtesla @AlamedaCounty “Alameda County should be learning from Tesl… https://t.co/vwPRrXdapC
403,Sat May 09 19:00:15 +0000 2020,1259196500938305537,"@elonmusk threatens to abandon California and move @Tesla to Nevada/Texas over Covid-19 shutdown.
https://t.co/NgNpiD14Da"
404,Sat May 09 19:10:32 +0000 2020,1259199089247305728,"@elonmusk bring Tesla to Arizona our production has remained open during Covid.  Nikola is here, raw industry is he… https://t.co/QIxg5qT61I"
405,Sat May 09 19:29:20 +0000 2020,1259203820644532225,@elonmusk @GerberKawasaki @thirdrowtesla If there was ever a company with a track record of working safely during t… https://t.co/8meltzvChe
406,Sat May 09 19:30:29 +0000 2020,1259204110408192006,"@elonmusk @Tesla shouldn’t have to put up with @AlamedaCounty and their bullshit of keeping things close.

I applau… https://t.co/X0HcbcQo4y"
407,Sat May 09 20:03:55 +0000 2020,1259212525398183936,"@elonmusk @bradd_libby From Alameda: https://t.co/Go8QnAzknV
Is a Tesla a telecommunication device?

""Yes. If your… https://t.co/RIHIM1vQ51"
408,Sat May 09 20:16:16 +0000 2020,1259215634333757440,@elonmusk @bradd_libby I love Tesla and respect Elon but he's become unhinged.  Frankly I'm worried about him.… https://t.co/lf0GaelNe3
409,Sat May 09 20:18:47 +0000 2020,1259216265320648704,@elonmusk @EverydayElon @SjvTesla @GerberKawasaki @thirdrowtesla Does this mean that COVID-19 positive cases that h… https://t.co/hcKB4ny8w1
410,Sat May 09 20:45:30 +0000 2020,1259222990522388480,@elonmusk @GerberKawasaki @thirdrowtesla Creating 30 million unemployed and starving 17% of American kids is heartl… https://t.co/ep9M9ySVRh
411,Sat May 09 20:53:01 +0000 2020,1259224881251508224,"@elonmusk @GerberKawasaki @thirdrowtesla @elonmusk Maybe Tesla should start making new generation, revolutionary ve… https://t.co/juvoQybEml"
412,Sat May 09 21:34:31 +0000 2020,1259235322627534856,"@elonmusk @GerberKawasaki @thirdrowtesla elon, with all due respect, no one can buy a tesla if they’re all dead fro… https://t.co/FM6fQK8Fm9"
413,Sat May 09 21:57:04 +0000 2020,1259241000221831168,@elonmusk @GerberKawasaki @thirdrowtesla I love living in California but it sure is difficult to deal with its poli… https://t.co/1k0qo2Xm40
414,Sat May 09 22:04:15 +0000 2020,1259242806561828864,@elonmusk @GerberKawasaki @thirdrowtesla The Bay Area covid numbers couldn’t be better. Doctors in the Bay Area are… https://t.co/wjLLay5w9x
415,Sat May 09 22:46:28 +0000 2020,1259253432415686657,"@elonmusk @GerberKawasaki @thirdrowtesla I really respect you &amp; Tesla and all the work you've done, but if you're b… https://t.co/xEwmEUi2m8"
416,Sat May 09 22:46:59 +0000 2020,1259253560807772160,@elonmusk I’ve bought 2 #Tesla vehicles and have 2 on order. Also own the stock. I admire and respect what you’ve a… https://t.co/MIX78YCFBf
417,Sat May 09 23:19:49 +0000 2020,1259261822676414464,"@elonmusk @thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell Data &gt; Emotions 
a young, healthy individu… https://t.co/nKJWPCETnP"
418,Sat May 09 23:25:42 +0000 2020,1259263305245474819,@elonmusk @thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell I’m sure you are as certain of your legal… https://t.co/zBWONYKMnL
419,Sat May 09 23:26:59 +0000 2020,1259263629523902464,"@elonmusk I was seriously considering buying @Tesla , but this experience of corporate public bullying does not set… https://t.co/KSux05IsKx"
420,Sat May 09 23:28:07 +0000 2020,1259263913599926272,@elonmusk @thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell you are willing to risk other lives? what… https://t.co/d8lzB3EtoS
421,Sat May 09 23:31:33 +0000 2020,1259264776225517568,@elonmusk @thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell What you said at Rogan's is medically irra… https://t.co/cr6Vdt5cf0
422,Sat May 09 23:34:48 +0000 2020,1259265593867268096,"@elonmusk @thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell Absurd and medically irrational??? 78,690… https://t.co/umyQAu2Wca"
423,Sat May 09 23:38:21 +0000 2020,1259266486998315011,@elonmusk @GerberKawasaki @thirdrowtesla Wow. I'm not from California or even the US but this move makes me regret… https://t.co/DAtkHHVSgQ
424,Sat May 09 23:43:05 +0000 2020,1259267681326333953,@elonmusk is a g. https://t.co/BoWVLyPYg1
425,Sat May 09 23:44:58 +0000 2020,1259268153789624322,"@elonmusk @thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell If the plant reopens, are you footing the… https://t.co/igyMWwrLzM"
426,Sat May 09 23:58:07 +0000 2020,1259271462742982657,@elonmusk @thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell Many many in government are killing our ec… https://t.co/tFHIaBieUK
427,Sun May 10 00:17:36 +0000 2020,1259276365703966722,"@elonmusk Elon, thanks for your innovation &amp; perseverance to move tech forward amidst the idiotic policies of… https://t.co/xn8xg61X7x"
428,Sun May 10 00:22:05 +0000 2020,1259277494537998337,@elonmusk @thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell I think we should absolutely allow everyon… https://t.co/XG4rAMo1I7
429,Sun May 10 00:36:28 +0000 2020,1259281112192319488,@elonmusk @teslaownersSV @GerberKawasaki @thirdrowtesla @AlamedaCounty COVID-19 is lurking among us everywhere ever… https://t.co/gXG5f9TX0x
430,Sun May 10 01:07:18 +0000 2020,1259288872178966530,@elonmusk serious question will you sell me a Tesla model x from your personal collection with a covid 19 interest… https://t.co/wJfyCS3vRw
431,Sun May 10 01:10:19 +0000 2020,1259289630970540032,@elonmusk @thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell You need a dose of Covid you un empathetic… https://t.co/znaQrAjhy6
432,Sun May 10 01:19:29 +0000 2020,1259291937640599552,"@elonmusk big fan of your work! But gotta say, your JRE interview was a let down. You're pissed at Alameda county f… https://t.co/YsR89VIDMe"
433,Sun May 10 01:20:57 +0000 2020,1259292308245221376,@elonmusk @thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell Sue them elon!Those piece of rancid shit c… https://t.co/D7Sk6P8wC2
434,Sun May 10 01:21:17 +0000 2020,1259292392575782912,@elonmusk @teslaownersSV @GerberKawasaki @thirdrowtesla @AlamedaCounty Tesla is LARGER THAN COVID... https://t.co/5w2q7pa78r
435,Sun May 10 01:23:49 +0000 2020,1259293028692275201,@elonmusk @teslaownersSV @GerberKawasaki @thirdrowtesla @AlamedaCounty Tesla is LARGER than covid.... https://t.co/BoOwhMC7oM
436,Sun May 10 01:25:29 +0000 2020,1259293449972400129,@elonmusk @GerberKawasaki @thirdrowtesla I was at Fremont factory for a job interview. Place is full of robots...a… https://t.co/3zgbhIFhRT
437,Sun May 10 01:27:19 +0000 2020,1259293909752049666,@elonmusk @GerberKawasaki @thirdrowtesla Alameda County has 2000+ #COVID19 cases &amp; 70 deaths. Your Fremont Tesla is… https://t.co/KvpDh4SVo7
438,Sun May 10 01:31:34 +0000 2020,1259294980121690114,@elonmusk Bring Tesla to Kentucky...the nation’s leader in Covid related unemployment.
439,Sun May 10 01:55:35 +0000 2020,1259301024910606337,@elonmusk @GerberKawasaki @thirdrowtesla Are we just going to ignore the cases of COVID in the Fremont Tesla facili… https://t.co/fKlZVXn4NK
440,Sun May 10 02:02:14 +0000 2020,1259302698303631365,"@elonmusk @thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell Hey Elon, Alameda County is not seeing dai… https://t.co/nuCiJIx3Zv"
441,Sun May 10 02:22:33 +0000 2020,1259307811453968390,@elonmusk @GerberKawasaki @thirdrowtesla Boycott Tesla. This Musk is just about money. Doesn't care about the welfa… https://t.co/PWY894j5xb
442,Sun May 10 02:38:21 +0000 2020,1259311786328616960,@elonmusk @GerberKawasaki @thirdrowtesla So what Alameda County is saying is to keep all the healthy people and hea… https://t.co/JHLehcHyOC
443,Sun May 10 02:39:28 +0000 2020,1259312068106137601,"@elonmusk  Let's define data points now.

If a worker dies by electric shock and is found on autopsy to be Covid19… https://t.co/wSrr3HVpQV"
444,Sun May 10 02:40:33 +0000 2020,1259312340044001287,@elonmusk @RBReich What part of it people don't understand that all the other manufacturing companies are up and ru… https://t.co/2ZpedWFzvk
